IChunkLoader,func_812_a,*,*,saveChunk,""
IChunkLoader,func_813_a,*,*,loadChunk,"Loads the specified(XZ) chunk into the specified world."
IChunkLoader,func_814_a,*,*,func_814_a,""
IChunkLoader,func_815_b,*,*,saveExtraChunkData,"Save extra data associated with this Chunk not normally saved during autosave, only during chunk unload.  Currently unused."
ChunkLoader,func_816_a,*,*,loadChunkIntoWorldFromCompound,"Parses the data in the compound into a Chunk in the specified world."
ChunkLoader,func_817_a,*,*,chunkFileForXZ,""
ChunkLoader,func_818_a,*,*,storeChunkInCompound,"Stores the chunk into the supplied Compound. (could even be private static)"
NetHandler,func_819_a,*,*,handlePlace,""
NetHandler,func_820_a,*,*,handleNamedEntitySpawn,""
NetHandler,func_821_a,*,*,handleBlockDig,""
NetHandler,func_822_a,*,*,handleBlockChange,""
NetHandler,func_823_a,*,*,handleErrorMessage,""
NetHandler,func_824_a,*,*,handleMultiBlockChange,""
NetHandler,func_825_a,*,*,handleArmAnimation,""
NetHandler,func_826_a,*,*,handlePreChunk,""
NetHandler,func_827_a,*,*,handleEntity,""
NetHandler,func_828_a,*,*,handleMobSpawn,""
NetHandler,func_829_a,*,*,handleEntityTeleport,""
NetHandler,func_832_a,*,*,handlePickupSpawn,""
NetHandler,func_833_a,*,*,handleMapChunk,""
NetHandler,func_834_a,*,*,handleCollect,""
NetHandler,func_835_a,*,*,handleVehicleSpawn,""
NetHandler,func_837_a,*,*,handleFlying,""
NetHandler,func_838_a,*,*,handleHandshake,""
NetHandler,func_839_a,*,*,handleDestroyEntity,""
NetHandler,func_841_a,*,*,handleBlockItemSwitch,""
NetHandler,func_843_a,*,*,handlePlayerInventory,""
NetHandler,func_844_a,*,*,handleKickDisconnect,""
NetHandler,func_845_a,*,*,handleSpawnPosition,""
NetHandler,func_846_a,*,*,handleUpdateTime,""
NetClientHandler,func_847_a,*,*,addToSendQueue,"Adds the packet to the send queue"
NetClientHandler,func_848_a,*,*,processReadPackets,"Processes the packets that have been read since the last call to this function."
NetClientHandler,func_849_b,*,*,disconnect,"Disconnects the network connection."
RenderManager,func_851_a,*,*,func_851_a,""
RenderManager,func_852_a,*,*,func_852_a,""
RenderManager,func_853_a,*,*,renderEntityWithPosYaw,"Renders the specified entity with the passed in position, yaw, and partialTickTime. Args: entity, x, y, z, yaw, partialTickTime"
RenderManager,func_854_a,*,*,renderEntity,"Will render the specified entity at the specified partial tick time. Args: entity, partialTickTime"
RenderManager,func_855_a,*,*,getEntityRenderObject,""
RenderList,func_858_a,*,*,func_858_a,""
RenderList,func_859_b,*,*,func_859_b,""
RenderList,func_860_a,*,*,func_860_a,""
RenderList,func_861_a,*,*,func_861_a,""
RenderList,func_862_a,*,*,func_862_a,""
ModelBase,func_863_a,*,*,setRotationAngles,"Sets the models various rotation angles."
ModelBase,func_864_b,*,*,render,"Sets the models various rotation angles then renders the model."
MetadataChunkBlock,func_866_a,*,*,func_866_a,""
MapGenBase,func_867_a,*,*,func_867_a,""
MapGenBase,func_868_a,*,*,func_868_a,""
MapGenCaves,func_869_a,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
MapGenCaves,func_870_a,*,*,func_870_a,""
FontRenderer,func_871_a,*,*,getStringWidth,"Returns the width of this string. Equivalent of FontMetrics.stringWidth(String s)."
FontRenderer,func_872_a,*,*,renderString,"The actual rendering takes place here."
FontRenderer,func_873_b,*,*,drawString,"Draws the specified string."
FontRenderer,func_874_a,*,*,drawStringWithShadow,"Draws the specified string with a drop shadow."
Material,func_876_e,*,*,getBurning,"Returns if the block can burn or not."
Material,func_878_a,*,*,isSolid,""
Material,func_879_d,*,*,getIsLiquid,"Returns if blocks of these materials are liquids."
Material,func_880_c,*,*,getIsSolid,"Returns if this material is considered solid or not"
Material,func_881_b,*,*,getCanBlockGrass,"Will prevent grass from growing on dirt underneath and kill any grass below it if it returns true"
ImageBuffer,func_883_a,*,*,parseUserSkin,""
ImageBufferDownload,func_884_b,*,*,func_884_b,""
ImageBufferDownload,func_885_a,*,*,func_885_a,""
ImageBufferDownload,func_886_c,*,*,func_886_c,""
SignModel,func_887_a,*,*,func_887_a,""
IsoImageBuffer,func_888_a,*,*,func_888_a,""
IsoImageBuffer,func_889_a,*,*,func_889_a,""
ItemRenderer,func_890_d,*,*,renderFireInFirstPerson,"Renders the fire on the screen for first person mode. Arg: partialTickTime"
ItemRenderer,func_892_c,*,*,renderWarpedTextureOverlay,"Renders a texture that warps around based on the direction the player is looking. Texture needs to be bound before being called. Used for the water overlay. Args: parialTickTime"
ItemRenderer,func_893_b,*,*,renderOverlays,"Renders all the overlays that are in first person mode. Args: partialTickTime"
ItemRenderer,func_895_a,*,*,updateEquippedItem,""
ItemRenderer,func_898_a,*,*,renderInsideOfBlock,"Renders the texture of the block the player is inside as an overlay. Args: partialTickTime, blockTextureIndex"
NextTickListEntry,func_899_a,*,*,comparer,"Compares this tick entry to another tick entry for sorting purposes. Compared first based on the scheduled time and second based on tickEntryID."
NextTickListEntry,func_900_a,*,*,setScheduledTime,"Sets the scheduled time for this tick entry"
ScaledResolution,func_902_b,*,*,getScaledHeight,""
ScaledResolution,func_903_a,*,*,getScaledWidth,""
Timer,func_904_a,*,*,updateTimer,"Updates all fields of the Timer using the current time"
EntityRenderer,func_905_b,*,*,func_905_b,""
EntityRenderer,func_908_a,*,*,func_908_a,""
EntityRenderer,func_910_a,*,*,getMouseOver,"Finds what block or object the mouse is over at the specified partial tick time. Args: partialTickTime"
EntityRenderer,func_911_a,*,*,updateRenderer,"Updates the entity renderer"
EntityRenderer,func_914_d,*,*,func_914_d,""
EntityRenderer,func_916_c,*,*,addRainParticles,""
EntityRenderer,func_917_f,*,*,setupViewBobbing,"Setups all the GL settings for view bobbing. Args: partialTickTime"
EntityRenderer,func_920_e,*,*,hurtCameraEffect,""
ModelRenderer,func_921_a,*,*,addBox,"Overload of addBox"
ModelRenderer,func_922_a,*,*,render,""
ModelRenderer,func_923_a,*,*,addBox,"Creates a textured box. Args: originX, originY, originZ, width, height, depth, scaleFactor."
ModelRenderer,func_924_c,*,*,compileDisplayList,"Compiles a GL display list for this model"
ModelRenderer,func_925_a,*,*,setPosition,""
ModelRenderer,func_926_b,*,*,postRender,"Allows the changing of Angles after a box has been rendered"
Entity,func_9279_a,*,*,updateFallState,"Takes in the distance the entity has fallen this tick and whether its on the ground to update the fall distance and deal fall damage if landing on the ground.  Args: distanceFallenThisTick, onGround"
Entity,func_9280_g,*,*,performHurtAnimation,"Setups the entity to do the hurt animation. Only used by packets in multiplayer."
Entity,func_9281_M,*,*,setBeenAttacked,"Sets that this entity has been attacked."
Entity,func_9282_a,*,*,handleHealthUpdate,""
TileEntitySpecialRenderer,func_928_a,*,*,setTileEntityRenderer,"Associate a TileEntityRenderer with this TileEntitySpecialRenderer"
TileEntitySpecialRenderer,func_930_a,*,*,renderTileEntityAt,""
TileEntityMobSpawnerRenderer,func_931_a,*,*,renderTileEntityMobSpawner,""
TileEntitySignRenderer,func_932_a,*,*,renderTileEntitySignAt,""
IWorldAccess,func_933_a,*,*,playRecord,"Plays the specified record. Arg: recordName, x, y, z"
IWorldAccess,func_934_a,*,*,markBlockAndNeighborsNeedsUpdate,"Will mark the block and neighbors that their renderers need an update (could be all the same renderer potentially) Args: x, y, z"
IWorldAccess,func_935_a,*,*,doNothingWithTileEntity,"In all implementations, this method does nothing."
EntityPlayer,func_9367_r,*,*,respawnPlayer,""
IWorldAccess,func_936_e,*,*,updateAllRenderers,"Setups all the renderers to get updated."
EntityPlayerSP,func_9372_a_,*,*,setHealth,"Updates health locally."
EntityClientPlayerMP,func_9375_Q,*,*,sendInventoryChanged,"Send a inventory changed message to the server if the current inventory has been modified."
IWorldAccess,func_937_b,*,*,markBlockRangeNeedsUpdate,"Marks the blocks as needing an update with the renderer. Args: minX, minY, minZ, maxX, maxY, maxZ"
IWorldAccess,func_938_b,*,*,releaseEntitySkin,"Decrement the reference counter for this entity's skin image data"
IWorldAccess,func_939_a,*,*,spawnParticle,"Spawns a particle. Arg: particleType, x, y, z, velX, velY, velZ"
IWorldAccess,func_940_a,*,*,playSound,"Plays the specified sound. Arg: x, y, z, soundName, unknown1, unknown2"
IWorldAccess,func_941_a,*,*,obtainEntitySkin,"Start the skin for this entity downloading, if necessary, and increment its reference counter"
World,func_9424_o,*,*,updateEntityList,""
World,func_9425_a,*,*,func_9425_a,""
RenderGlobal,func_942_a,*,*,drawOutlinedBoundingBox,"Draws lines for the edges of the bounding box."
RenderGlobal,func_943_a,*,*,sortAndRender,"Sorts all renderers based on the passed in entity. Args: entityLiving, renderPass, partialTickTime"
NetHandler,func_9446_a,*,*,handleHealth,"Recieves player health from the server and then proceeds to set it locally on the client."
NetHandler,func_9447_a,*,*,func_9447_a,""
NetHandler,func_9448_a,*,*,func_9448_a,""
ItemRenderer,func_9449_b,*,*,func_9449_b,""
RenderGlobal,func_944_a,*,*,func_944_a,""
ItemRenderer,func_9450_c,*,*,func_9450_c,""
RenderGlobal,func_945_d,*,*,func_945_d,""
RenderGlobal,func_946_a,*,*,func_946_a,""
RenderGlobal,func_948_a,*,*,updateRenderers,"Updates some of the renderers sorted by distance from the player"
RenderGlobal,func_949_a,*,*,func_949_a,""
RenderGlobal,func_950_f,*,*,renderStars,""
RenderGlobal,func_951_a,*,*,renderEntities,"Renders all entities within range and within the frustrum. Args: pos, frustrum, partialTickTime"
RenderGlobal,func_952_a,*,*,renderSortedRenderers,"Renders the sorted renders for the specified render pass. Args: startRenderer, numRenderers, renderPass, partialTickTime"
RenderGlobal,func_953_b,*,*,func_953_b,""
RenderGlobal,func_955_b,*,*,drawSelectionBox,"Draws the selection box for the player. Args: entityPlayer, rayTraceHit, i, itemStack, partialTickTime"
RenderGlobal,func_956_b,*,*,markRenderersForNewPosition,"Goes through all the renderers setting new positions on them and those that have their position changed are adding to be updated"
RenderGlobal,func_957_c,*,*,func_957_c,""
RenderGlobal,func_958_a,*,*,loadRenderers,"Loads all the renderers and sets up the basic settings usage"
RenderGlobal,func_959_a,*,*,func_959_a,""
RenderGlobal,func_960_a,*,*,clipRenderersByFrustrum,"Checks all renderers that previously weren't in the frustrum and 1/16th of those that previously were in the frustrum for frustrum clipping Args: frustrum, partialTickTime"
RenderGlobal,func_962_a,*,*,func_962_a,""
NetworkManager,func_963_f,*,*,getWriteThread,"Returns the write thread."
NetworkManager,func_964_b,*,*,sendPacket,"Sends a data packet if there is one to send, or sends a chunk data packet if there is one and the counter is up, or does nothing. If it sends a packet, it sleeps for 10ms."
NetworkManager,func_965_d,*,*,sendNetworkPacket,"Static accessor to sendPacket."
NetworkManager,func_966_c,*,*,readNetworkPacket,"Static accessor to readPacket."
NetworkManager,func_967_a,*,*,processReadPackets,"Checks timeouts and processes all pending read packets."
NetworkManager,func_968_b,*,*,isServerTerminating,"Is the server terminating? Client side aways returns false."
NetworkManager,func_969_e,*,*,getReadThread,"Returns the read thread."
NetworkManager,func_970_a,*,*,onNetworkError,"Used to report network errors and causes a network shutdown."
NetworkManager,func_971_a,*,*,isRunning,"Whether the network is operational."
NetworkManager,func_972_a,*,*,addToSendQueue,"Adds the packet to the correct send queue (chunk data packets go to a separate queue)."
NetworkManager,func_973_c,*,*,readPacket,"Reads a single packet from the input stream and adds it to the read queue. If no packet is read, it shuts down the network."
NetworkManager,func_974_a,*,*,networkShutdown,"Shuts down the network with the specified reason. Closes all streams and sockets, spawns NetworkMasterThread to stop reading and writing threads."
RecipesFood,func_976_a,*,*,addRecipes,"Adds the food recipes to the CraftingManager."
Tessellator,func_977_b,*,*,startDrawingQuads,"Sets draw mode in the tessellator to draw quads."
Tessellator,func_978_a,*,*,setColorRGBA,"Sets the RGBA values for the color. Also clamps them to 0-255."
Tessellator,func_979_a,*,*,setColorOpaque,"Sets the RGB values as specified, and sets alpha to opaque."
Tessellator,func_980_b,*,*,setNormal,"Sets the normal for the current draw call."
Tessellator,func_981_a,*,*,setTextureUV,"Sets the texture coordinates."
Tessellator,func_982_a,*,*,draw,"Draws the data set up in this tessellator and resets the state to prepare for new drawing."
Tessellator,func_983_a,*,*,addVertexWithUV,"Adds a vertex specifying both x,y,z and the texture u,v for it."
Tessellator,func_984_b,*,*,setTranslationD,"Sets the translation for all vertices in the current draw call. (D suffix indicates double parameters)"
Tessellator,func_985_d,*,*,reset,"Clears the tessellator state in preparation for new drawing."
Tessellator,func_986_a,*,*,setColorRGBA_F,"Sets the RGBA values for the color, converting from floats between 0 and 1 to integers from 0-255."
Tessellator,func_987_a,*,*,setColorOpaque_F,"Sets the RGB values as specified, converting from floats between 0 and 1 to integers from 0-255."
Tessellator,func_988_c,*,*,setTranslationF,"Sets the translation for all vertices in the current draw call. (F suffix indicates float parameters)"
Tessellator,func_989_c,*,*,disableColor,"Disables colors for the current draw call."
Tessellator,func_990_b,*,*,setColorOpaque_I,"Sets the color to the given opaque value (stored as byte values packed in an integer)."
Tessellator,func_991_a,*,*,addVertex,"Adds a vertex with the specified x,y,z to the current draw call. It will trigger a draw() if the buffer gets full."
Tessellator,func_992_a,*,*,startDrawing,"Resets tessellator state and prepares for drawing (with the specified draw mode)."
RenderSorter,func_993_a,*,*,func_993_a,""
Chunk,func_994_a,*,*,getEntitiesWithinAABBForEntity,"Fills the given list of all entities that intersect within the given bounding box that aren't the passed entity Args: entity, aabb, listToFill"
Chunk,func_995_d,*,*,onChunkLoad,"Called when this Chunk is loaded by the ChunkProvider"
Chunk,func_996_c,*,*,func_996_c,""
Chunk,func_997_a,*,*,func_997_a,""
Chunk,func_998_e,*,*,onChunkUnload,"Called when this Chunk is unloaded by the ChunkProvider"
Chunk,func_999_b,*,*,getHeightValue,"Returns the value in the height map at this x, z coordinate in the chunk"
gz,gz,*,*,gz,""
PathPoint,hashCode,*,*,hashCode,""
MinecraftApplet,init,*,*,init,""
CanvasIsomPreview,keyPressed,*,*,keyPressed,""
CanvasIsomPreview,keyReleased,*,*,keyReleased,""
CanvasIsomPreview,keyTyped,*,*,keyTyped,""
Minecraft,main,*,*,main,""
CanvasIsomPreview,mouseClicked,*,*,mouseClicked,""
CanvasIsomPreview,mouseDragged,*,*,mouseDragged,""
CanvasIsomPreview,mouseEntered,*,*,mouseEntered,""
CanvasIsomPreview,mouseExited,*,*,mouseExited,""
CanvasIsomPreview,mouseMoved,*,*,mouseMoved,""
CanvasIsomPreview,mousePressed,*,*,mousePressed,""
CanvasIsomPreview,mouseReleased,*,*,mouseReleased,""
CodecMus,openInputStream,*,*,openInputStream,""
CanvasMajongLogo,paint,*,*,paint,""
MusInputStream,read,*,*,read,""
MusInputStream,read,*,*,read,""
CanvasMinecraftApplet,removeNotify,*,*,removeNotify,""
Minecraft,run,*,*,run,""
MinecraftApplet,start,*,*,start,""
MinecraftApplet,stop,*,*,stop,""
PathPoint,toString,*,*,toString,""
CanvasIsomPreview,update,*,*,update,""
EnumSkyBlock,valueOf,*,*,valueOf,""
EnumOS1,valueOf,*,*,valueOf,""
EnumOptions,valueOf,*,*,valueOf,""
EnumArt,valueOf,*,*,valueOf,""
EnumOS2,valueOf,*,*,valueOf,""
EnumToolMaterial,valueOf,*,*,valueOf,""
EnumMovingObjectType,valueOf,*,*,valueOf,""
EnumStatus,valueOf,*,*,valueOf,""
EnumMobType,valueOf,*,*,valueOf,""
EnumCreatureType,valueOf,*,*,valueOf,""
EnumSkyBlock,values,*,*,values,""
EnumOS1,values,*,*,values,""
EnumOptions,values,*,*,values,""
EnumArt,values,*,*,values,""
EnumOS2,values,*,*,values,""
EnumToolMaterial,values,*,*,values,""
EnumMovingObjectType,values,*,*,values,""
EnumStatus,values,*,*,values,""
EnumMobType,values,*,*,values,""
EnumCreatureType,values,*,*,values,""
GameWindowListener,windowClosing,*,*,windowClosing,""
*,*,Achievement,Achievement,Achievement,""
*,*,AchievementList,AchievementList,AchievementList,""
*,*,AchievementMap,AchievementMap,AchievementMap,""
*,*,AxisAlignedBB,AxisAlignedBB,AxisAlignedBB,""
*,*,Block,Block,Block,""
*,*,Block,Block,Block,""
*,*,BlockBed,BlockBed,BlockBed,""
*,*,BlockBloodStone,BlockBloodStone,BlockBloodStone,""
*,*,BlockBookshelf,BlockBookshelf,BlockBookshelf,""
*,*,BlockBreakable,BlockBreakable,BlockBreakable,""
*,*,BlockButton,BlockButton,BlockButton,""
*,*,BlockCactus,BlockCactus,BlockCactus,""
*,*,BlockCake,BlockCake,BlockCake,""
*,*,BlockChest,BlockChest,BlockChest,""
*,*,BlockClay,BlockClay,BlockClay,""
*,*,BlockCloth,BlockCloth,BlockCloth,""
*,*,BlockContainer,BlockContainer,BlockContainer,""
*,*,BlockContainer,BlockContainer,BlockContainer,""
*,*,BlockCrops,BlockCrops,BlockCrops,""
*,*,BlockDirt,BlockDirt,BlockDirt,""
*,*,BlockDispenser,BlockDispenser,BlockDispenser,""
*,*,BlockDoor,BlockDoor,BlockDoor,""
*,*,BlockFence,BlockFence,BlockFence,""
*,*,BlockFire,BlockFire,BlockFire,""
*,*,BlockFlower,BlockFlower,BlockFlower,""
*,*,BlockFlowing,BlockFlowing,BlockFlowing,""
*,*,BlockFluids,BlockFluids,BlockFluids,""
*,*,BlockFurnace,BlockFurnace,BlockFurnace,""
*,*,BlockGlass,BlockGlass,BlockGlass,""
*,*,BlockGrass,BlockGrass,BlockGrass,""
*,*,BlockGravel,BlockGravel,BlockGravel,""
*,*,BlockIce,BlockIce,BlockIce,""
*,*,BlockJukeBox,BlockJukeBox,BlockJukeBox,""
*,*,BlockLadder,BlockLadder,BlockLadder,""
*,*,BlockLeaves,BlockLeaves,BlockLeaves,""
*,*,BlockLeavesBase,BlockLeavesBase,BlockLeavesBase,""
*,*,BlockLever,BlockLever,BlockLever,""
*,*,BlockLightStone,BlockLightStone,BlockLightStone,""
*,*,BlockLockedChest,BlockLockedChest,BlockLockedChest,""
*,*,BlockLog,BlockLog,BlockLog,""
*,*,BlockMinecartTrack,BlockMinecartTrack,BlockMinecartTrack,""
*,*,BlockMobSpawner,BlockMobSpawner,BlockMobSpawner,""
*,*,BlockMushroom,BlockMushroom,BlockMushroom,""
*,*,BlockNote,BlockNote,BlockNote,""
*,*,BlockObsidian,BlockObsidian,BlockObsidian,""
*,*,BlockOre,BlockOre,BlockOre,""
*,*,BlockOreBlock,BlockOreBlock,BlockOreBlock,""
*,*,BlockPortal,BlockPortal,BlockPortal,""
*,*,BlockPressurePlate,BlockPressurePlate,BlockPressurePlate,""
*,*,BlockPumpkin,BlockPumpkin,BlockPumpkin,""
*,*,BlockRedstoneOre,BlockRedstoneOre,BlockRedstoneOre,""
*,*,BlockRedstoneRepeater,BlockRedstoneRepeater,BlockRedstoneRepeater,""
*,*,BlockRedstoneTorch,BlockRedstoneTorch,BlockRedstoneTorch,""
*,*,BlockRedstoneWire,BlockRedstoneWire,BlockRedstoneWire,""
*,*,BlockReed,BlockReed,BlockReed,""
*,*,BlockSand,BlockSand,BlockSand,""
*,*,BlockSandStone,BlockSandStone,BlockSandStone,""
*,*,BlockSapling,BlockSapling,BlockSapling,""
*,*,BlockSign,BlockSign,BlockSign,""
*,*,BlockSlowSand,BlockSlowSand,BlockSlowSand,""
*,*,BlockSnow,BlockSnow,BlockSnow,""
*,*,BlockSnowBlock,BlockSnowBlock,BlockSnowBlock,""
*,*,BlockSoil,BlockSoil,BlockSoil,""
*,*,BlockSponge,BlockSponge,BlockSponge,""
*,*,BlockStairs,BlockStairs,BlockStairs,""
*,*,BlockStationary,BlockStationary,BlockStationary,""
*,*,BlockStep,BlockStep,BlockStep,""
*,*,BlockStone,BlockStone,BlockStone,""
*,*,BlockTNT,BlockTNT,BlockTNT,""
*,*,BlockTorch,BlockTorch,BlockTorch,""
*,*,BlockWorkbench,BlockWorkbench,BlockWorkbench,""
*,*,Chunk,Chunk,Chunk,""
*,*,Chunk,Chunk,Chunk,""
*,*,ChunkCache,ChunkCache,ChunkCache,""
*,*,ChunkCoordIntPair,ChunkCoordIntPair,ChunkCoordIntPair,""
*,*,ChunkCoordinates,ChunkCoordinates,ChunkCoordinates,""
*,*,ChunkCoordinates,ChunkCoordinates,ChunkCoordinates,""
*,*,ChunkCoordinates,ChunkCoordinates,ChunkCoordinates,""
*,*,ChunkFilePattern,ChunkFilePattern,ChunkFilePattern,""
*,*,ChunkFilePattern,ChunkFilePattern,ChunkFilePattern,""
*,*,ChunkFolderPattern,ChunkFolderPattern,ChunkFolderPattern,""
*,*,ChunkFolderPattern,ChunkFolderPattern,ChunkFolderPattern,""
*,*,ChunkLoader,ChunkLoader,ChunkLoader,""
*,*,ChunkPosition,ChunkPosition,ChunkPosition,""
*,*,ChunkProviderGenerate,ChunkProviderGenerate,ChunkProviderGenerate,""
*,*,ChunkProviderHell,ChunkProviderHell,ChunkProviderHell,""
*,*,ChunkProviderLoadOrGenerate,ChunkProviderLoadOrGenerate,ChunkProviderLoadOrGenerate,""
*,*,ChunkProviderServer,ChunkProviderServer,ChunkProviderServer,""
*,*,CompressedStreamTools,CompressedStreamTools,CompressedStreamTools,""
*,*,ConsoleCommandHandler,ConsoleCommandHandler,ConsoleCommandHandler,""
*,*,ConsoleLogFormatter,ConsoleLogFormatter,ConsoleLogFormatter,""
*,*,ConsoleLogManager,ConsoleLogManager,ConsoleLogManager,""
*,*,ConvertProgressUpdater,ConvertProgressUpdater,ConvertProgressUpdater,""
*,*,CraftingInventoryCB,CraftingInventoryCB,CraftingInventoryCB,""
*,*,CraftingInventoryChestCB,CraftingInventoryChestCB,CraftingInventoryChestCB,""
*,*,CraftingInventoryDispenserCB,CraftingInventoryDispenserCB,CraftingInventoryDispenserCB,""
*,*,CraftingInventoryFurnaceCB,CraftingInventoryFurnaceCB,CraftingInventoryFurnaceCB,""
*,*,CraftingInventoryPlayerCB,CraftingInventoryPlayerCB,CraftingInventoryPlayerCB,""
*,*,CraftingInventoryPlayerCB,CraftingInventoryPlayerCB,CraftingInventoryPlayerCB,""
*,*,CraftingInventoryWorkbenchCB,CraftingInventoryWorkbenchCB,CraftingInventoryWorkbenchCB,""
*,*,CraftingManager,CraftingManager,CraftingManager,""
*,*,DataWatcher,DataWatcher,DataWatcher,""
*,*,Empty1,Empty1,Empty1,""
*,*,Empty2,Empty2,Empty2,""
*,*,EmptyChunk,EmptyChunk,EmptyChunk,""
*,*,EmptyChunk,EmptyChunk,EmptyChunk,""
*,*,Entity,Entity,Entity,""
*,*,EntityAnimals,EntityAnimals,EntityAnimals,""
*,*,EntityArrow,EntityArrow,EntityArrow,""
*,*,EntityArrow,EntityArrow,EntityArrow,""
*,*,EntityArrow,EntityArrow,EntityArrow,""
*,*,EntityBoat,EntityBoat,EntityBoat,""
*,*,EntityBoat,EntityBoat,EntityBoat,""
*,*,EntityChicken,EntityChicken,EntityChicken,""
*,*,EntityCow,EntityCow,EntityCow,""
*,*,EntityCreature,EntityCreature,EntityCreature,""
*,*,EntityCreeper,EntityCreeper,EntityCreeper,""
*,*,EntityEgg,EntityEgg,EntityEgg,""
*,*,EntityEgg,EntityEgg,EntityEgg,""
*,*,EntityEgg,EntityEgg,EntityEgg,""
*,*,EntityFallingSand,EntityFallingSand,EntityFallingSand,""
*,*,EntityFallingSand,EntityFallingSand,EntityFallingSand,""
*,*,EntityFireball,EntityFireball,EntityFireball,""
*,*,EntityFireball,EntityFireball,EntityFireball,""
*,*,EntityFish,EntityFish,EntityFish,""
*,*,EntityFish,EntityFish,EntityFish,""
*,*,EntityFlying,EntityFlying,EntityFlying,""
*,*,EntityGhast,EntityGhast,EntityGhast,""
*,*,EntityItem,EntityItem,EntityItem,""
*,*,EntityItem,EntityItem,EntityItem,""
*,*,EntityList,EntityList,EntityList,""
*,*,EntityLiving,EntityLiving,EntityLiving,""
*,*,EntityMinecart,EntityMinecart,EntityMinecart,""
*,*,EntityMinecart,EntityMinecart,EntityMinecart,""
*,*,EntityMobs,EntityMobs,EntityMobs,""
*,*,EntityPainting,EntityPainting,EntityPainting,""
*,*,EntityPainting,EntityPainting,EntityPainting,""
*,*,EntityPig,EntityPig,EntityPig,""
*,*,EntityPigZombie,EntityPigZombie,EntityPigZombie,""
*,*,EntityPlayer,EntityPlayer,EntityPlayer,""
*,*,EntityPlayerMP,EntityPlayerMP,EntityPlayerMP,""
*,*,EntitySheep,EntitySheep,EntitySheep,""
*,*,EntitySkeleton,EntitySkeleton,EntitySkeleton,""
*,*,EntitySlime,EntitySlime,EntitySlime,""
*,*,EntitySnowball,EntitySnowball,EntitySnowball,""
*,*,EntitySnowball,EntitySnowball,EntitySnowball,""
*,*,EntitySnowball,EntitySnowball,EntitySnowball,""
*,*,EntitySpider,EntitySpider,EntitySpider,""
*,*,EntitySquid,EntitySquid,EntitySquid,""
*,*,EntityTNTPrimed,EntityTNTPrimed,EntityTNTPrimed,""
*,*,EntityTNTPrimed,EntityTNTPrimed,EntityTNTPrimed,""
*,*,EntityTracker,EntityTracker,EntityTracker,""
*,*,EntityTrackerEntry,EntityTrackerEntry,EntityTrackerEntry,""
*,*,EntityWaterMob,EntityWaterMob,EntityWaterMob,""
*,*,EntityWolf,EntityWolf,EntityWolf,""
*,*,EntityZombie,EntityZombie,EntityZombie,""
*,*,EntityZombieSimple,EntityZombieSimple,EntityZombieSimple,""
*,*,EnumArt,EnumArt,EnumArt,""
*,*,EnumCreatureType,EnumCreatureType,EnumCreatureType,""
*,*,EnumMobType,EnumMobType,EnumMobType,""
*,*,EnumMovingObjectType,EnumMovingObjectType,EnumMovingObjectType,""
*,*,EnumSkyBlock,EnumSkyBlock,EnumSkyBlock,""
*,*,EnumStatus,EnumStatus,EnumStatus,""
*,*,EnumToolMaterial,EnumToolMaterial,EnumToolMaterial,""
*,*,Explosion,Explosion,Explosion,""
*,*,FileMatcher,FileMatcher,FileMatcher,""
*,*,FontAllowedCharacters,FontAllowedCharacters,FontAllowedCharacters,""
*,*,FurnaceRecipes,FurnaceRecipes,FurnaceRecipes,""
*,*,GuiLogFormatter,GuiLogFormatter,GuiLogFormatter,""
*,*,GuiLogOutputHandler,GuiLogOutputHandler,GuiLogOutputHandler,""
*,*,GuiStatsComponent,GuiStatsComponent,GuiStatsComponent,""
*,*,GuiStatsListener,GuiStatsListener,GuiStatsListener,""
*,*,HashEntry,HashEntry,HashEntry,""
*,*,HashEntry2,HashEntry2,HashEntry2,""
*,*,InventoryCraftResult,InventoryCraftResult,InventoryCraftResult,""
*,*,InventoryCrafting,InventoryCrafting,InventoryCrafting,""
*,*,InventoryLargeChest,InventoryLargeChest,InventoryLargeChest,""
*,*,InventoryPlayer,InventoryPlayer,InventoryPlayer,""
*,*,Item,Item,Item,""
*,*,ItemArmor,ItemArmor,ItemArmor,""
*,*,ItemAxe,ItemAxe,ItemAxe,""
*,*,ItemBed,ItemBed,ItemBed,""
*,*,ItemBlock,ItemBlock,ItemBlock,""
*,*,ItemBoat,ItemBoat,ItemBoat,""
*,*,ItemBow,ItemBow,ItemBow,""
*,*,ItemBucket,ItemBucket,ItemBucket,""
*,*,ItemCloth,ItemCloth,ItemCloth,""
*,*,ItemCoal,ItemCoal,ItemCoal,""
*,*,ItemCookie,ItemCookie,ItemCookie,""
*,*,ItemDoor,ItemDoor,ItemDoor,""
*,*,ItemDye,ItemDye,ItemDye,""
*,*,ItemEgg,ItemEgg,ItemEgg,""
*,*,ItemFishingRod,ItemFishingRod,ItemFishingRod,""
*,*,ItemFlintAndSteel,ItemFlintAndSteel,ItemFlintAndSteel,""
*,*,ItemFood,ItemFood,ItemFood,""
*,*,ItemHoe,ItemHoe,ItemHoe,""
*,*,ItemInWorldManager,ItemInWorldManager,ItemInWorldManager,""
*,*,ItemLog,ItemLog,ItemLog,""
*,*,ItemMinecart,ItemMinecart,ItemMinecart,""
